elapsed_s,x_g,y_g,z_g,writing,word,newline
8.7375,0.5170,0.8170,0.2230,0,,0
8.7541,0.4600,0.9010,0.2420,1,,0
8.7743,0.3450,0.9250,0.2650,1,,0
8.7948,0.3040,0.9310,0.2350,1,,0
8.8153,0.3150,0.9170,0.2290,1,,0
8.8358,0.3600,0.9210,0.2250,1,,0
8.8563,0.4010,0.8880,0.2180,1,,0
8.8728,0.4170,0.8600,0.2710,1,,0
8.8933,0.1930,1.0390,0.3350,1,,0
8.9186,0.2450,0.9330,0.2380,1,brown,0
8.9485,0.3470,0.9400,0.2540,1,brown,0
8.9548,0.4030,1.0000,0.2790,1,brown,0
8.9750,0.3030,0.9340,0.3470,1,brown,0
8.9915,0.2440,0.9190,0.3480,1,brown,0
9.0119,0.1420,0.8980,0.1510,1,brown,0
9.0327,0.3310,0.9310,0.3460,1,brown,0
9.0528,0.2570,0.9440,0.2290,1,brown,0
9.0733,0.2800,0.9750,0.3080,1,brown,0
9.0898,0.2020,1.0470,0.2640,1,brown,0
9.1102,0.4460,0.7880,0.2390,1,brown,0
9.1307,0.5840,0.7680,0.2500,1,brown,0
9.1512,0.0100,1.1380,0.4800,1,brown,0
9.1716,0.1910,0.9250,0.2760,1,brown,0
9.1922,-0.0410,1.0030,0.3360,1,brown,0
9.2126,0.2230,0.9440,0.2850,1,brown,0
9.2331,0.2970,0.9340,0.2870,1,brown,0
9.2495,0.3540,0.9080,0.2690,1,brown,0
9.2700,0.3330,0.9240,0.3170,1,brown,0
9.2905,0.3540,0.8480,0.1370,1,brown,0
9.3108,0.2530,0.9340,0.1960,1,brown,0
9.3314,0.3280,1.0100,0.2070,1,brown,0
9.3478,0.3040,0.9700,0.2750,1,brown,0
9.3683,0.2670,0.9630,0.2630,1,brown,0
9.3888,0.3290,0.9490,0.4100,1,brown,0
9.4092,0.2630,0.9440,0.2470,1,brown,0
9.4298,0.4070,0.8670,0.0490,1,brown,0
9.4502,0.3910,0.8890,0.2000,1,brown,0
9.4666,0.3320,0.9300,0.2640,1,brown,0
9.4870,0.3670,0.9000,0.2280,1,brown,0
9.5075,0.3130,0.9010,0.1650,1,brown,0
9.5280,0.2390,0.9130,0.2500,1,brown,0
9.5485,0.0830,0.9820,0.3780,1,brown,0
9.5689,0.2380,1.0010,0.2760,1,brown,0
9.5853,0.3140,1.1440,0.4250,1,brown,0
