elapsed_s,x_g,y_g,z_g,writing,word,newline
5.9944,0.3790,0.9480,0.2360,1,,0
6.0149,0.3820,0.8970,0.2060,1,,0
6.0353,0.2630,0.9930,0.0580,1,,0
6.0558,0.3170,0.9650,0.1300,1,,0
6.0721,0.2840,0.9600,0.2130,1,,0
6.0927,0.3290,0.9360,0.2840,1,,0
6.1131,0.2650,0.9440,0.2750,1,,0
6.1336,0.2880,0.9730,0.3150,1,,0
6.1541,0.3830,0.9160,0.1500,1,,0
6.1705,0.5430,0.8890,0.1150,1,,0
6.1909,0.3120,0.8650,0.1780,1,,0
6.2114,0.5080,0.9060,0.1640,1,,0
6.2319,0.2920,0.9760,0.0660,1,,0
6.2524,0.4010,0.9150,0.1070,1,,0
6.2728,0.4850,1.0270,0.0220,1,,0
6.2893,0.1650,0.8430,0.4480,1,,0
6.3097,0.4070,0.8590,0.4370,1,,0
6.3302,0.4160,0.8960,0.2670,1,,0
6.3507,0.2510,0.8200,0.3050,1,,0
6.3711,0.4480,1.0210,0.2640,1,,0
6.3916,0.1580,0.9380,0.1870,1,,0
6.4080,0.1870,0.9490,0.2410,1,,0
6.4285,0.3930,0.9500,0.1490,1,,0
6.4490,0.3280,0.9740,0.2310,1,,0
6.4695,0.3720,1.0050,0.1290,1,,0
6.4899,0.3380,0.9920,0.3060,1,,0
6.5104,0.5760,0.8260,0.0980,1,,0
6.5268,0.4450,0.9300,0.0810,1,,0
6.5473,0.4440,0.9750,0.1040,1,,0
6.5677,0.2390,1.0420,0.2370,1,,0
6.5882,0.1710,1.0530,0.2610,1,,0
6.6087,0.3890,0.7290,0.3750,1,,0
6.6251,0.3790,0.8170,0.2920,1,,0
6.6456,0.5280,0.6410,0.3400,1,,0
6.6661,0.5770,0.8690,0.5070,1,,0
6.6865,0.3410,0.9330,0.1870,1,,0
6.7071,0.4200,0.9590,0.1140,1,,0
6.7275,0.5810,0.9300,0.1720,1,,0
6.7439,0.3100,0.9240,0.1980,1,,0
6.7644,0.3060,0.9290,0.1360,1,,0
6.7848,0.1880,0.7110,0.4700,1,,0
6.8054,0.6080,0.9470,0.3900,1,,0
6.8258,0.2550,1.1240,0.2810,1,,0
6.8463,0.1870,0.8210,-0.5470,1,,0
6.8668,0.1780,0.9640,-0.1570,1,,0
6.8873,0.4470,0.9850,0.0760,1,,0
6.9077,0.6660,0.9530,-0.0130,1,,0
6.9282,0.2420,1.0660,0.3840,1,,0
6.9487,-0.0480,0.8230,0.1880,1,,0
6.9692,0.4460,0.9770,0.2090,1,,0
6.9855,0.3980,0.9470,0.1840,1,,0
7.0060,0.4720,0.8830,0.2200,1,,0
7.0264,0.3250,0.9080,0.0320,1,,0
7.0470,0.4280,0.8770,0.2860,1,,0
7.0674,0.4970,0.9120,0.1310,1,,0
7.0838,0.2320,0.9030,0.3950,1,,0
7.1043,0.4730,0.9940,0.1410,1,,0
7.1248,0.4490,0.8920,0.3700,1,,0
7.1452,0.4080,0.8930,0.1570,1,,0
7.1657,0.2240,0.8430,-0.3820,1,,0
7.1862,0.0810,0.8290,-0.1150,1,,0
7.2067,0.5050,0.8390,0.3960,1,,0
7.2271,0.3110,0.9070,0.1260,1,,0
7.2477,0.3360,0.9600,0.1910,1,,0
7.2640,0.3860,0.9800,0.0730,1,,0
7.2845,0.4170,0.9500,0.1820,1,,0
7.3050,0.5870,0.9940,0.1370,1,,0
7.3254,0.4100,1.0050,-0.2030,1,,0
7.3459,0.5010,0.8420,0.2950,1,,0
7.3664,0.5910,0.9100,0.0800,1,,0
7.3869,0.6820,0.8050,0.1280,1,,0
7.4033,0.6180,0.8470,0.0730,1,,0
7.4238,0.1540,0.9390,0.1200,1,,0
7.4443,0.5080,0.8700,0.0500,1,,0
7.4647,0.2480,0.7710,0.1250,1,,0
7.4852,0.0800,1.0360,0.1880,1,,0
7.5057,0.3850,0.9520,0.0160,1,,0
7.5221,0.2380,0.9830,0.4710,1,,0
7.5425,0.2110,1.0530,0.3840,1,,0
7.5630,0.3540,1.0430,0.1640,1,,0
7.5835,0.2970,0.9470,0.2190,1,,0
7.6040,0.4510,0.8720,0.2290,1,,0
7.6244,0.5170,0.7470,0.2410,1,,0
7.6409,0.5540,0.7700,0.1460,1,,0
7.6613,0.4050,0.9460,0.1000,1,,0
7.6818,0.3730,0.9000,0.1810,1,,0
7.7023,0.4990,0.7320,0.2470,1,,0
7.7227,0.5640,0.7690,0.1450,1,,0
7.7394,0.1640,1.2640,0.1530,1,,0
7.7596,0.2910,0.9960,0.0640,1,,0
7.7801,0.4810,0.9590,0.0820,1,,0
7.8006,0.3410,1.0320,0.0670,1,,0
7.8211,0.7070,0.9120,0.2010,1,,0
7.8415,0.1200,0.9930,0.0440,1,,0
7.8620,-0.1040,1.0120,0.1820,1,,0
7.8784,0.3730,0.8150,0.1840,1,,0
7.8989,0.5230,0.8820,0.0760,1,,0
7.9194,0.4550,0.9630,0.0720,1,,0
7.9398,0.3680,0.9850,0.0960,1,,0
7.9603,0.4120,0.8740,0.1670,1,,0
7.9809,0.5110,0.8430,0.1390,1,,0
7.9975,0.4370,0.9130,0.1660,1,,0
8.0177,0.2360,0.9250,0.1850,1,,0
8.0381,0.2270,0.9180,0.1750,1,,0
8.0586,0.3640,0.9460,0.1410,1,,0
8.0790,0.3610,0.9230,0.4420,1,,0
8.0995,0.0520,0.9690,0.4940,1,,0
8.1159,0.2730,1.1010,0.3690,1,,0
8.1364,0.5690,1.2090,0.7650,1,,0
8.1569,0.4790,0.6860,0.1250,1,,0
8.1774,0.4330,0.9800,-0.0320,1,,0
8.1978,0.4020,0.9940,-0.0840,1,,0
8.2183,0.4040,1.0270,-0.2390,1,,0
8.2388,0.1810,1.2700,0.1650,1,,0
8.2593,0.1510,1.0950,0.0980,1,,0
8.2798,0.4330,1.0920,0.1090,1,,0
8.3002,0.5970,0.7400,0.1290,1,,0
8.3167,0.6150,0.7190,0.1510,1,,0
8.3371,0.5730,0.8270,0.2430,1,,0
8.3576,0.7430,0.7560,0.2170,1,,0
8.3780,1.1890,0.8900,0.1210,1,,0
8.3985,0.2230,1.0030,0.0670,1,,0
8.4190,0.4560,0.7520,0.0960,1,,0
8.4354,0.3520,0.7290,0.1860,1,,0
8.4558,0.4450,0.2710,0.2340,1,,0
