elapsed_s,x_g,y_g,z_g,writing,word,newline
6.7584,0.1910,0.9750,0.2970,1,,0
6.7788,0.3070,0.9590,0.2400,1,,0
6.7994,0.3330,0.9920,0.3160,1,,0
6.8198,0.2930,0.9060,0.2820,1,,0
6.8361,0.4120,0.8640,0.2280,1,,0
6.8566,0.3410,0.7390,0.4920,1,,0
6.8771,0.5190,0.7810,0.2210,1,,0
6.8976,0.5650,0.7020,0.3900,1,,0
6.9181,0.4810,0.8000,0.4790,1,,0
6.9385,0.1480,0.9680,0.4220,1,,0
6.9591,-0.0760,1.0450,0.5560,1,,0
6.9795,-0.0440,1.0020,0.5120,1,,0
6.9959,0.1120,1.1180,0.3630,1,,0
7.0205,-0.0070,1.2700,0.3960,1,,0
7.0410,-0.2680,1.1200,0.4420,1,,0
7.0573,0.1520,0.7780,0.2790,1,,0
7.0778,0.5930,0.5470,0.2040,1,,0
7.0983,0.5210,0.7490,0.3630,1,,0
7.1187,0.5390,0.8370,0.3190,1,,0
7.1392,0.2640,0.7440,0.2740,1,,0
7.1597,0.6760,0.5820,0.4990,1,,0
7.1761,0.9780,0.2330,0.3630,1,,0
7.1965,1.0840,0.3340,0.3380,1,,0
7.2170,0.7210,0.5280,0.3010,1,,0
7.2375,0.6760,0.7200,0.3350,1,,0
7.2581,0.6560,0.7100,0.2490,0,,0
7.2784,0.8250,0.5800,0.3640,0,,0
7.2949,0.7930,0.4320,0.2710,0,,0
7.3154,1.2140,0.1260,0.2640,0,,0
7.3359,1.2720,0.2780,-0.0530,0,,0
7.3563,1.1890,0.3260,0.0460,0,,0
7.3768,1.2200,-0.0910,-0.0180,0,,0
7.4014,0.9430,0.4320,-0.1590,0,,0
7.4177,0.1080,1.0940,0.3330,0,,0
7.4382,-0.1250,1.1910,0.3300,0,,0
7.4628,-0.1650,1.1640,0.5290,0,,0
7.4832,-0.0010,1.3060,0.3310,0,,0
7.5037,-0.1020,1.1530,0.2650,0,,0
7.5201,0.1570,0.9380,0.2650,0,,0
7.5407,0.4440,0.7960,0.1950,0,,0
7.5611,0.6240,0.7790,0.1700,0,,0
7.5816,0.6090,0.7610,0.2780,0,,0
7.6020,0.6020,0.8030,0.2610,0,,0
7.6225,0.4470,0.8630,0.3260,0,,0
7.6390,0.3850,0.8930,0.3110,0,,0
7.6594,0.3650,0.8910,0.2470,0,,0
7.6801,0.3100,0.9390,0.2710,0,,0
7.7004,0.2970,0.9360,0.2940,0,,0
7.7208,0.3780,0.9020,0.2180,0,,0
7.7413,0.3490,0.9230,0.2120,0,,0
7.7578,0.3350,0.8960,0.2750,1,,0
7.7781,0.3320,0.9220,0.3150,1,,0
7.7987,0.3040,0.9070,0.3070,1,,0
7.8192,0.3550,0.9100,0.2490,1,,0
7.8396,0.2980,0.9460,0.2650,1,,0
7.8601,0.2560,0.9320,0.3060,1,,0
7.8765,0.2770,0.9050,0.2480,1,,0
7.8970,0.2280,0.9760,0.2810,1,,0
7.9174,0.2270,0.9670,0.2740,1,quick,0
7.9380,0.2740,0.9470,0.2940,1,quick,0
7.9584,0.3420,0.9040,0.2830,1,quick,0
7.9748,0.3530,0.9040,0.2780,1,quick,0
7.9953,0.3970,0.8670,0.2750,1,quick,0
8.0158,0.3970,0.8740,0.2840,1,quick,0
8.0362,0.3430,0.8720,0.3120,1,quick,0
8.0567,0.2270,1.1450,0.3430,1,quick,0
8.0772,0.1450,0.9490,0.1800,1,quick,0
8.0936,0.2350,0.9480,0.2030,1,quick,0
8.1140,0.3420,0.9560,0.1550,1,quick,0
8.1345,0.2880,0.8260,0.2150,1,quick,0
8.1550,0.3520,0.4130,0.5720,1,quick,0
8.1755,0.1230,1.0960,0.3790,1,quick,0
8.1959,0.2020,0.9640,0.4680,1,quick,0
8.2124,0.2080,0.9470,0.2380,1,quick,0
8.2329,0.3250,0.9400,-0.0670,1,quick,0
8.2533,0.3660,1.0820,0.0610,1,quick,0
8.2738,0.8610,0.7940,-0.1150,1,quick,0
8.2942,-0.1250,0.2190,0.4060,1,quick,0
8.3148,0.3720,0.9470,0.1860,1,quick,0
8.3352,0.1190,0.9170,0.3980,1,quick,0
8.3557,0.1800,1.0280,0.4790,1,quick,0
8.3762,0.2330,0.9350,0.3130,1,quick,0
8.3967,0.1470,0.9360,0.4130,1,quick,0
8.4130,0.1770,0.9140,0.4380,1,quick,0
8.4335,0.2020,1.0660,0.1460,1,quick,0
8.4540,0.0610,1.0620,0.3130,1,quick,0
8.4745,0.2180,0.8480,0.1450,1,quick,0
8.4950,0.4910,0.7730,0.1440,1,quick,0
8.5154,0.5290,0.8010,0.2340,1,quick,0
8.5318,0.4880,0.8390,0.2020,1,quick,0
8.5522,0.4130,0.8720,0.2180,1,quick,0
8.5727,0.3930,0.8290,0.0820,1,quick,0
8.5932,0.0120,0.9950,0.3750,1,quick,0
