elapsed_s,x_g,y_g,z_g,writing,word,newline
5.6567,0.7130,0.7200,0.1010,1,,0
5.6774,0.6210,0.7830,0.1600,1,,0
5.6976,0.4890,0.7480,0.1530,1,,0
5.7181,0.5080,0.7080,0.2770,1,,0
5.7386,0.3140,0.6770,0.6250,0,,0
5.7591,0.3510,0.7840,0.3900,0,,0
5.7755,0.4700,1.0190,0.4490,0,,0
5.7960,0.0850,0.6840,0.7330,0,,0
5.8164,0.2030,1.1430,0.4230,0,,0
5.8369,-0.0590,1.0780,0.4730,0,,0
5.8575,0.0990,1.0400,0.1280,0,,0
5.8778,0.2770,0.9790,0.0520,0,,0
5.8983,0.4300,0.8930,0.0600,0,,0
5.9148,0.4210,0.9070,0.2200,0,,0
5.9353,0.4690,0.9040,0.1070,0,,0
5.9557,0.7340,0.7580,0.1840,0,,0
5.9761,0.6790,0.6400,0.2690,0,,0
5.9966,0.7580,0.5990,0.2390,1,,0
6.0130,0.7110,0.7960,0.1230,1,,0
6.0335,0.5980,0.8990,0.1940,1,,0
6.0540,0.3700,0.9300,0.2610,1,,0
6.0744,0.3830,0.9310,0.2400,1,,0
6.0949,0.3090,0.9130,0.2660,1,,0
6.1154,0.3230,0.9010,0.2570,1,,0
6.1318,0.3530,0.9120,0.2380,1,,0
6.1523,0.4260,0.8690,0.2260,1,the,0
6.1727,0.4760,0.8260,0.2100,1,the,0
6.1933,0.5040,0.8020,0.2560,1,the,0
6.2137,0.3520,0.8430,0.3200,1,the,0
6.2342,0.3070,0.8980,0.2780,1,the,0
6.2505,0.3340,0.9670,0.2540,1,the,0
6.2710,0.3840,0.9170,0.3280,1,the,0
6.2915,0.3740,0.8390,0.2840,1,the,0
6.3120,0.4590,0.8730,0.2560,1,the,0
6.3324,0.4390,0.9880,0.1890,1,the,0
6.3529,0.3540,0.9020,0.2750,1,the,0
6.3693,0.3670,0.9340,0.3350,1,the,0
6.3898,0.2600,1.0620,0.1680,1,the,0
6.4103,0.2040,0.9560,0.2530,1,the,0
6.4308,0.2770,0.9160,0.1140,1,the,0
6.4512,0.3640,0.9020,0.2080,1,the,0
6.4676,0.3600,0.8860,0.1600,1,the,0
6.4881,0.4400,0.8520,0.2340,1,the,0
6.5086,0.3440,0.9280,0.1730,1,the,0
6.5290,0.3090,0.9290,0.2150,1,the,0
6.5496,0.2790,0.9470,0.2160,1,the,0
6.5700,0.3090,0.9930,0.1100,1,the,0
6.5864,0.2520,0.9820,0.2700,1,the,0
6.6069,0.2880,0.9620,0.2520,1,the,0
6.6273,0.2550,0.9940,0.2220,1,the,0
6.6478,0.2760,0.9610,0.2430,1,the,0
