elapsed_s,x_g,y_g,z_g,writing,word,newline
7.3277,0.2180,0.9000,0.4820,1,quick,0
7.3482,0.2420,0.9110,0.3930,1,quick,0
7.3646,0.1080,0.8980,0.5940,1,quick,0
7.3850,0.2420,0.9040,0.5980,1,quick,0
7.4056,0.1030,0.8500,0.5360,1,quick,0
7.4260,0.1310,1.0400,0.4470,1,quick,0
7.4465,0.4150,0.9110,0.4400,1,quick,0
7.4670,0.2710,0.8960,0.4040,1,quick,0
7.4836,0.2460,0.9330,0.2810,1,quick,0
7.5038,0.3300,0.9740,0.3250,1,quick,0
7.5243,-0.0110,0.8670,0.4230,1,quick,0
7.5448,0.2870,0.9070,0.4880,1,quick,0
7.5652,0.1040,0.9560,0.3940,1,quick,0
7.5858,0.0400,1.0680,0.3520,1,quick,0
7.6062,0.1130,0.8090,0.3480,1,quick,0
7.6226,0.4070,0.8040,0.4380,1,quick,0
7.6431,0.3690,0.7590,0.4450,1,quick,0
7.6635,0.3620,0.7340,0.4690,1,quick,0
7.6841,0.2910,1.5160,0.3540,1,quick,0
7.7045,0.0540,0.9300,0.3160,1,quick,0
7.7250,0.2390,0.9340,0.3570,1,quick,0
7.7414,0.2750,0.9190,0.4790,1,quick,0
7.7618,0.1210,0.8630,0.4180,1,quick,0
7.7823,0.2250,0.8740,0.2050,1,quick,0
7.8028,-0.0180,0.8970,0.3550,1,quick,0
7.8233,0.3020,0.9260,0.4720,1,quick,0
7.8437,0.2290,0.9510,0.3980,1,quick,0
7.8642,0.2410,1.0710,0.3250,1,quick,0
7.8806,0.0910,0.9560,0.2730,1,quick,0
7.9015,0.1330,0.8840,0.2880,1,quick,0
7.9216,0.3120,0.8200,0.4070,1,quick,0
7.9421,0.3510,0.7910,0.4290,1,quick,0
7.9625,0.3630,0.7910,0.4160,1,quick,0
7.9832,0.0720,1.0880,0.4800,1,quick,0
7.9994,0.1360,0.9140,0.3010,1,quick,0
8.0199,0.2440,0.9060,0.2930,1,quick,0
8.0403,0.2450,0.9130,0.3960,1,quick,0
8.0608,0.1120,0.9110,0.4250,1,quick,0
8.0814,-0.0690,0.8840,0.5040,1,quick,0
8.1019,0.0600,1.0640,0.5390,1,quick,0
8.1222,0.4320,0.9920,0.4180,1,quick,0
8.1386,0.2580,0.9520,0.3150,1,quick,0
8.1591,0.2780,1.0010,0.2860,1,quick,0
8.1796,0.0780,0.9710,0.3130,1,quick,0
8.2001,0.4070,0.9790,0.2470,1,quick,0
8.2206,0.0500,0.9430,0.2920,1,quick,0
