elapsed_s,x_g,y_g,z_g,writing,word,newline
5.0636,0.3400,0.9670,-0.0050,1,the,0
5.0841,0.2740,1.0660,-0.0160,1,the,0
5.1046,0.0580,1.2090,0.0440,1,the,0
5.1250,-0.1040,1.2130,0.2890,1,the,0
5.1456,-0.0090,1.0880,0.0760,1,the,0
5.1660,0.6790,0.6880,0.1730,1,the,0
5.1865,0.8470,0.2580,0.2130,1,the,0
5.2070,0.6740,0.5400,0.2980,1,the,0
5.2276,0.8280,0.6460,0.2450,1,the,0
5.2438,0.7360,0.5820,0.2010,1,the,0
5.2643,0.7060,0.7880,0.2030,1,the,0
5.2848,0.2760,1.0970,0.1890,1,the,0
5.3053,0.2610,1.0470,0.2280,1,the,0
5.3258,0.2570,1.0950,0.1610,1,the,0
5.3463,0.1720,1.0320,0.1870,1,the,0
5.3626,0.3240,0.9380,0.1590,0,,0
5.3831,0.4520,0.8840,0.1720,0,,0
5.4036,0.4890,0.8940,0.1510,0,,0
5.4240,0.4270,0.9140,0.2170,0,,0
5.4445,0.4270,0.8990,0.1780,0,,0
5.4650,0.3850,0.9130,0.2330,0,,0
5.4814,0.3890,0.9200,0.2150,0,,0
5.5019,0.4000,0.9120,0.2110,0,,0
5.5223,0.4030,0.9000,0.1940,0,,0
5.5428,0.3780,0.9220,0.1930,0,,0
5.5633,0.4040,0.8970,0.2080,0,,0
5.5838,0.4380,0.9080,0.2320,0,,0
5.6002,0.3940,0.9180,0.1870,0,,0
5.6207,0.3840,0.9250,0.1960,1,,0
5.6411,0.4880,0.8300,0.2450,1,,0
5.6616,0.5330,0.7930,0.2070,1,,0
5.6821,0.3270,0.9920,0.2690,1,,0
5.6986,0.3260,0.9500,0.2150,1,,0
5.7190,0.3350,0.9180,0.1210,1,,0
5.7394,0.3940,0.9060,0.1530,1,,0
5.7599,0.4110,0.8590,0.2200,1,,0
5.7804,0.4720,0.8420,0.4660,1,quick,0
5.8008,0.5070,0.9480,0.3500,1,quick,0
5.8173,0.3980,0.8870,0.1520,1,quick,0
5.8377,0.4810,1.0550,0.2060,1,quick,0
5.8582,0.4460,0.8840,0.1200,1,quick,0
5.8787,0.2930,0.8490,-0.0630,1,quick,0
5.8992,0.5240,0.8300,0.1400,1,quick,0
5.9197,0.3110,0.9350,0.4200,1,quick,0
5.9401,0.2670,0.9220,0.3500,1,quick,0
5.9566,0.2050,0.8930,0.3800,1,quick,0
5.9770,0.4140,1.0870,0.0570,1,quick,0
5.9975,0.3690,0.8130,0.1690,1,quick,0
6.0180,0.5260,0.7440,0.2360,1,quick,0
6.0384,0.6190,0.7730,0.1740,1,quick,0
6.0589,0.5210,1.0760,0.3530,1,quick,0
6.0752,0.2910,0.9400,0.1830,1,quick,0
6.0957,0.2660,0.9500,0.2670,1,quick,0
6.1162,0.3840,0.9250,0.3560,1,quick,0
6.1367,0.3530,0.8840,0.1820,1,quick,0
6.1572,0.3230,0.9560,0.3970,1,quick,0
6.1777,0.3290,0.9450,0.1350,1,quick,0
6.1981,0.3180,1.0620,-0.0350,1,quick,0
6.2145,0.1620,1.0550,0.1460,1,quick,0
6.2350,0.5750,0.6810,0.2340,1,quick,0
6.2557,0.6120,0.7740,0.2000,1,quick,0
6.2760,0.5600,0.7420,0.0810,1,quick,0
6.2965,0.3100,0.8910,0.1570,1,quick,0
6.3169,0.2240,0.9570,0.2830,1,quick,0
6.3333,0.3640,0.9250,0.1920,1,quick,0
6.3538,0.4030,0.9160,0.1010,1,quick,0
6.3743,0.4170,0.9270,0.2560,1,quick,0
6.3947,0.4370,0.8950,0.0320,1,quick,0
6.4152,0.4620,0.9940,0.0720,1,quick,0
6.4357,0.2420,0.9510,-0.0170,1,quick,0
6.4561,0.2490,0.9220,-0.1970,1,quick,0
6.4767,0.2860,0.9150,0.1610,1,quick,0
6.4930,0.3630,0.9670,0.2740,1,quick,0
6.5135,0.3010,1.0040,0.4140,1,quick,0
6.5340,0.2780,1.0620,0.0890,1,quick,0
6.5545,0.5600,0.7450,0.1000,1,quick,0
6.5749,0.6050,0.7810,0.1010,1,quick,0
6.5955,0.0980,1.0910,0.3100,1,quick,0
6.6119,0.2460,0.9340,0.1000,1,quick,0
6.6323,0.2550,0.9570,0.2970,1,quick,0
6.6528,0.3850,0.9120,-0.0150,1,quick,0
6.6733,0.3130,0.8810,0.2290,1,quick,0
6.6938,0.2970,0.9420,0.0780,1,quick,0
6.7143,0.2970,0.9810,0.0720,1,quick,0
6.7347,0.3270,1.0490,0.1070,1,quick,0
6.7511,0.2120,1.1900,0.1310,1,quick,0
6.7716,0.3870,0.7750,0.0680,1,quick,0
6.7920,0.5740,0.8210,0.1390,1,quick,0
6.8125,0.7160,0.6710,0.1860,1,quick,0
6.8330,0.2610,1.0160,0.3470,1,quick,0
6.8536,0.1180,0.9690,0.2810,1,quick,0
6.8699,0.2280,0.9330,0.3050,1,quick,0
6.8904,0.3690,0.9850,0.6580,1,quick,0
6.9109,0.4740,1.0380,0.5490,1,quick,0
6.9313,0.2700,0.8320,0.1810,1,quick,0
6.9517,0.3910,0.9580,0.1600,1,quick,0
6.9723,0.3620,0.9680,0.0590,1,quick,0
6.9927,0.2710,0.9900,-0.0630,1,quick,0
7.0091,0.1110,1.0190,0.1310,1,quick,0
7.0296,0.2290,1.0080,0.0650,1,quick,0
7.0501,0.5170,0.8260,0.1140,1,quick,0
7.0705,0.5570,0.8280,0.1630,1,quick,0
7.0910,0.6380,0.7250,0.2020,1,quick,0
7.1116,0.5500,0.8410,0.1800,1,quick,0
7.1279,0.0680,1.0040,0.0930,1,quick,0
7.1484,0.1960,0.9620,0.0220,1,quick,0
7.1689,0.3900,0.9470,0.2910,1,quick,0
7.1893,0.3990,0.9540,0.2550,1,quick,0
7.2098,0.2560,0.9180,0.2740,1,quick,0
7.2303,0.2480,0.9590,0.2610,1,quick,0
7.2508,0.3770,0.9570,-0.0220,1,quick,0
7.2671,0.2960,1.0010,0.0760,1,quick,0
7.2876,0.2970,1.1040,0.0460,1,quick,0
7.3081,0.4320,0.8320,0.1130,1,quick,0
7.3285,0.4950,0.8690,0.1500,1,quick,0
7.3490,0.5760,0.7710,0.1660,1,quick,0
7.3695,0.3120,1.0280,0.0750,1,quick,0
7.3859,0.2490,0.9550,0.2130,1,quick,0
7.4064,0.2270,0.9390,0.0320,1,quick,0
7.4269,0.1650,0.8510,0.1600,1,quick,0
7.4473,0.3890,0.9850,0.1190,1,quick,0
7.4678,0.3960,0.9330,0.1610,1,quick,0
7.4882,0.4290,0.9770,0.1940,1,quick,0
7.5047,0.2490,0.9630,0.1500,1,quick,0
7.5251,0.3330,1.0250,0.1150,1,quick,0
7.5456,0.3080,0.8770,-0.2170,1,quick,0
7.5663,0.2620,0.9860,0.0910,1,quick,0
7.5866,0.2150,1.0210,-0.0010,1,quick,0
7.6071,-0.3250,1.4060,0.2640,1,quick,0
7.6276,-0.1710,1.1310,0.0300,1,quick,0
7.6481,0.1090,1.0510,-0.1550,1,quick,0
7.6686,1.0730,0.3540,0.0290,1,quick,0
7.6891,0.7450,0.4970,0.3600,1,quick,0
7.7097,0.5730,0.6620,0.1740,1,quick,0
7.7300,0.7350,0.6560,0.1340,1,quick,0
7.7504,0.9820,0.5280,0.1730,1,quick,0
7.7668,0.6270,0.7240,0.3190,1,quick,0
7.7873,0.3240,0.9850,0.2020,1,quick,0
7.8078,0.3590,1.1190,0.1040,0,,0
7.8283,0.0730,1.1930,0.1940,0,,0
7.8488,0.0910,1.0960,0.1510,0,,0
7.8652,0.1840,0.9830,0.0880,0,,0
7.8857,0.5050,0.8230,0.1290,0,,0
7.9061,0.5790,0.8650,0.1490,0,,0
7.9266,0.5400,0.8640,0.1690,0,,0
7.9471,0.3540,0.9480,0.1700,0,,0
7.9675,0.2500,0.9680,0.1540,0,,0
7.9839,0.3090,0.9760,0.0540,0,,0
8.0044,0.4180,0.8470,0.1440,0,,0
8.0249,0.5640,0.8100,0.2200,0,,0
8.0456,0.3010,0.9810,0.2270,0,,0
8.0658,0.3140,0.9460,0.2260,0,,0
8.0863,0.3660,0.9390,0.0690,0,,0
8.1027,0.3690,0.9400,0.2410,1,,0
8.1231,0.3370,0.9200,0.5190,1,,0
8.1437,0.2260,0.9480,0.0600,1,,0
8.1641,0.3090,0.9210,-0.1180,1,,0
8.1845,0.3440,0.9320,-0.0880,1,,0
8.2050,0.4430,0.9720,-0.1460,1,,0
8.2256,0.6210,0.7440,0.1030,1,,0
8.2460,0.6310,0.8010,0.1850,1,brown,0
8.2665,0.2520,1.0440,0.2260,1,brown,0
8.2870,0.2650,0.9490,0.2710,1,brown,0
8.3034,0.2430,0.9740,0.0280,1,brown,0
8.3238,0.3190,0.9160,0.1830,1,brown,0
8.3443,0.2750,0.9300,0.1920,1,brown,0
8.3648,0.4060,0.9260,0.0410,1,brown,0
8.3852,0.4100,0.9020,0.1680,1,brown,0
8.4057,0.3560,0.8660,0.1200,1,brown,0
8.4221,0.4250,0.9090,0.0250,1,brown,0
8.4426,0.3920,0.9380,0.1340,1,brown,0
8.4631,0.3200,0.9940,0.2940,1,brown,0
8.4836,0.2810,0.9790,0.2160,1,brown,0
8.5041,0.3740,1.0160,0.1970,1,brown,0
8.5204,0.3430,0.7940,0.3740,1,brown,0
8.5409,0.3990,0.9240,0.0630,1,brown,0
8.5614,0.4110,0.9230,0.3560,1,brown,0
8.5819,0.3470,0.9450,0.2860,1,brown,0
8.6023,0.3300,0.9050,0.1360,1,brown,0
8.6228,0.3340,0.9900,0.0940,1,brown,0
8.6393,0.3840,0.9890,0.3950,1,brown,0
8.6597,0.1500,1.0280,0.1840,1,brown,0
8.6802,0.3770,1.0380,0.4340,1,brown,0
8.7008,0.3050,1.0000,0.1940,1,brown,0
8.7212,0.5980,0.6880,0.1410,1,brown,0
8.7416,0.7100,0.7370,0.1230,1,brown,0
8.7580,0.4810,1.0860,0.1560,1,brown,0
8.7786,0.2590,0.9560,0.2090,1,brown,0
8.7990,0.2520,0.9850,0.3080,1,brown,0
8.8194,0.3470,0.9610,0.0920,1,brown,0
8.8399,0.3130,0.9150,0.1310,1,brown,0
8.8604,0.3450,0.9670,0.0570,1,brown,0
8.8809,0.2800,0.9460,-0.1550,1,brown,0
8.9013,0.2820,0.8600,-0.1690,1,brown,0
8.9218,0.2760,0.9490,0.2720,1,brown,0
8.9382,0.4760,0.9430,0.1800,1,brown,0
8.9587,0.2950,0.9910,0.2640,1,brown,0
8.9792,0.3390,0.9270,0.1930,1,brown,0
8.9996,0.3990,0.8660,0.1670,1,brown,0
9.0201,0.3790,0.9240,0.2800,1,brown,0
9.0365,0.2790,0.9810,0.0860,1,brown,0
9.0570,0.3540,0.9600,0.1130,1,brown,0
9.0775,0.3130,0.8990,0.1130,1,brown,0
9.0979,0.3190,1.0560,0.0960,1,brown,0
9.1184,0.3540,0.9820,0.1100,1,brown,0
9.1389,0.3520,0.9900,0.1550,1,brown,0
9.1552,0.3220,1.0010,0.0710,1,brown,0
9.1758,0.1940,0.9700,0.1620,1,brown,0
9.1963,0.2070,1.0620,0.2640,1,brown,0
9.2167,0.1110,1.0890,0.2030,1,brown,0
9.2372,0.5880,0.7070,0.1090,1,brown,0
9.2576,0.7690,0.6470,0.1830,1,brown,0
9.2740,0.5710,0.8440,0.1630,1,brown,0
9.2945,0.3000,1.4990,0.1420,1,brown,0
9.3150,0.1710,0.9550,0.1490,1,brown,0
9.3355,0.3050,0.9750,0.0240,1,brown,0
9.3559,0.4350,0.9380,0.2570,1,brown,0
